Ticker,Category,CompanyName,Exchange
TOO,Shipping,Teekay Offshore Partners L.P.,NYQ
TOPS,Shipping,Top Ships Inc.,NCM
TORM,Specialty Chemicals,"TOR Minerals International, Inc.",NCM
TOT,Major Integrated Oil & Gas,TOTAL S.A.,NYQ
TOUR,"Recreational Goods, Other",Tuniu Corporation,NGM
TOWN,Regional - Mid-Atlantic Banks,TowneBank,NMS
TOWR,Auto Parts,"Tower International, Inc.",NYQ
TPAC,Aerospace/Defense Products & Services,"Trans-Pacific Aerospace Company, Inc.",PNK
TPC,Heavy Construction,Tutor Perini Corporation,NYQ
TPCS,Metal Fabrication,TechPrecision Corporation,PNK
TPH,Residential Construction,"TRI Pointe Group, Inc.",NYQ
TPIV,Biotechnology,"TapImmune, Inc.",NCM
TPL,Real Estate Development,Texas Pacific Land Trust,NYQ
TPLM,Independent Oil & Gas,Triangle Petroleum Corporation,PNK
TPNI,Marketing Services,"The Pulse Network, Inc.",PNK
TPRE,Property & Casualty Insurance,Third Point Reinsurance Ltd.,NYQ
TPX,Home Furnishings & Fixtures,"Tempur Sealy International, Inc.",NYQ
TQLA,Beverages - Wineries & Distillers,"Montalvo Spirits, Inc.",PNK
TR,Confectioners,"Tootsie Roll Industries, Inc.",NYQ
TRC,Property Management,Tejon Ranch Co.,NYQ
TRCB,Regional - Northeast Banks,Two River Bancorp,NGM
TRCO,Broadcasting - TV,Tribune Media Company,NYQ
TREC,Chemicals - Major Diversified,Trecora Resources,NYQ
TREE,Mortgage Investment,"LendingTree, Inc.",NMS
TREX,General Building Materials,"Trex Company, Inc.",NYQ
TRGM,Drugs - Generic,"Targeted Medical Pharma, Inc.",PNK
TRGP,Oil & Gas Pipelines,Targa Resources Corp.,NYQ
TRHF,Personal Products,"TRHF Company Limited, Inc.",PNK
TRI,Publishing - Periodicals,Thomson Reuters Corporation,NYQ
TRIB,Diagnostic Substances,Trinity Biotech plc,NMS
TRIP,Internet Information Providers,"TripAdvisor, Inc.",NMS
TRK,Sporting Activities,"Speedway Motorsports, Inc.",NYQ
TRKK,Networking & Communication Devices,Orbital Tracking Corp.,PNK
TRMB,Scientific & Technical Instruments,Trimble Inc.,NMS
TRMK,Regional - Southeast Banks,Trustmark Corporation,NMS
TRMR,Application Software,"Tremor Video, Inc.",NYQ
TRN,Railroads,"Trinity Industries, Inc.",NYQ
TRNO,REIT - Industrial,Terreno Realty Corporation,NYQ
TRNS,Scientific & Technical Instruments,"Transcat, Inc.",NGM
TROV,Medical Laboratories & Research,"TrovaGene, Inc.",NCM
TROW,Asset Management,"T. Rowe Price Group, Inc.",NMS
TROX,Chemicals - Major Diversified,Tronox Limited,NYQ
TRP,Oil & Gas Pipelines,TransCanada Corporation,NYQ
TRPO,"Recreational Goods, Other",Tropic International Inc.,PNK
TRQ,Industrial Metals & Minerals,Turquoise Hill Resources Ltd.,NYQ
TRS,Industrial Equipment & Components,TriMas Corporation,NMS
TRST,Regional - Northeast Banks,TrustCo Bank Corp NY,NMS
TRT,Semiconductor Equipment & Materials,Trio-Tech International,ASE
TRTC,Farm & Construction Machinery,Terra Tech Corp.,PNK
TRU,Business Services,TransUnion,NYQ
TRUE,Internet Service Providers,"TrueCar, Inc.",NMS
TRUP,Accident & Health Insurance,"Trupanion, Inc.",NGM
TRV,Property & Casualty Insurance,"The Travelers Companies, Inc.",NYQ
TRVB,Regional - Pacific Banks,Tri-Valley Bank,PNK
TRVN,Biotechnology,"Trevena, Inc.",NMS
TRVR,Regional - Southwest Banks,"Two Rivers Financial Group, Inc.",PNK
TRX,Gold,Tanzanian Royalty Exploration Corporation,ASE
TRXC,Medical Instruments & Supplies,"TransEnterix, Inc.",ASE
TRYF,Business Services,"Trycera Financial, Inc.",PNK
TS,Metal Fabrication,Tenaris S.A.,NYQ
TSBK,Savings & Loans,"Timberland Bancorp, Inc.",NGM
TSC,Money Center Banks,"Tristate Capital Holdings, Inc.",NMS
TSCO,"Specialty Retail, Other",Tractor Supply Company,NMS
TSE,Rubber & Plastics,Trinseo S.A.,NYQ
TSEM,Semiconductor - Integrated Circuits,Tower Semiconductor Ltd.,NMS
TSGL,Staffing & Outsourcing Services,The Staffing Group Ltd.,PNK
TSLA,Auto Manufacturers - Major,"Tesla, Inc.",NMS
TSM,Semiconductor - Integrated Circuits,Taiwan Semiconductor Manufacturing Company Limited,NYQ
TSN,Meat Products,"Tyson Foods, Inc.",NYQ
TSNI,Medical Appliances & Equipment,"TechniScan, Inc.",PNK
TSQ,Broadcasting - Radio,"Townsquare Media, Inc.",NYQ
TSRI,Business Software & Services,"TSR, Inc.",NCM
TSRO,Biotechnology,"Tesaro, Inc.",NMS
TSS,Credit Services,"Total System Services, Inc.",NYQ
TST,Internet Information Providers,"TheStreet, Inc.",NCM
TSTS,Conglomerates,"That Marketing Solution, Inc.",PNK
TSU,Wireless Communications,TIM Participações S.A.,NYQ
TTC,Small Tools & Accessories,The Toro Company,NYQ
TTEC,Business Services,"TeleTech Holdings, Inc.",NMS
TTEK,Technical Services,"Tetra Tech, Inc.",NMS
TTGT,Internet Information Providers,"TechTarget, Inc.",NGM
TTI,Oil & Gas Equipment & Services,"TETRA Technologies, Inc.",NYQ
TTM,Auto Manufacturers - Major,Tata Motors Limited,NYQ
TTMI,Printed Circuit Boards,"TTM Technologies, Inc.",NMS
TTNP,Biotechnology,"Titan Pharmaceuticals, Inc.",NCM
TTOO,Medical Laboratories & Research,"T2 Biosystems, Inc.",NGM
TTPH,Drugs - Generic,"Tetraphase Pharmaceuticals, Inc.",NMS
TTS,Home Improvement Stores,"Tile Shop Holdings, Inc.",NMS
TTWO,Multimedia & Graphics Software,"Take-Two Interactive Software, Inc.",NMS
TU,Wireless Communications,TELUS Corporation,NYQ
TUES,"Discount, Variety Stores",Tuesday Morning Corporation,NMS
TUMIF,"Specialty Retail, Other",Kingsmen Resources Ltd.,PNK
TUP,Packaging & Containers,Tupperware Brands Corporation,NYQ
TURV,Farm Products,Two Rivers Water & Farming Company,PNK
TV,Broadcasting - TV,"Grupo Televisa, S.A.B.",NYQ
TVPT,"Recreational Goods, Other",Travelport Worldwide Limited,NYQ
TWCF,Regional - Midwest Banks,Town and Country Financial Corporation,PNK
TWER,Diversified Communication Services,Towerstream Corporation,PNK
TWFH,Diversified Investments,24Holdings Inc.,PNK
TWI,Farm & Construction Machinery,"Titan International, Inc.",NYQ
TWIN,Diversified Machinery,"Twin Disc, Incorporated",NMS
TWMC,Music & Video Stores,Trans World Entertainment Corporation,NGM
TWO,REIT - Residential,Two Harbors Investment Corp.,NYQ
TWOC,Gaming Activities,Trans World Corporation,PNK
TWOU,Application Software,"2U, Inc.",NMS
TWTR,Internet Information Providers,"Twitter, Inc.",NYQ
TWX,Entertainment - Diversified,Time Warner Inc.,NYQ
TX,Steel & Iron,Ternium S.A.,NYQ
TXGE,Technical Services,"Texas Gulf Energy, Incorporated",PNK
TXHG,Oil & Gas Drilling & Exploration,"TX Holdings, Inc.",PNK
TXIC,Auto Parts,"Tongxin International, Ltd.",PNK
TXJK,Independent Oil & Gas,Texas Jack Oil & Gas Corporation,PNK
TXMD,Drug Manufacturers - Major,"TherapeuticsMD, Inc.",ASE
TXN,Semiconductor - Broad Line,Texas Instruments Incorporated,NMS
TXRH,Restaurants,"Texas Roadhouse, Inc.",NMS
TXSO,Conglomerates,"Texas South Energy, Inc.",PNK
TXT,Aerospace/Defense - Major Diversified,Textron Inc.,NYQ
TYBT,Regional - Southwest Banks,"Trinity Bank, N.A.",PNK
TYCB,Regional - Mid-Atlantic Banks,"Calvin B. Taylor Bankshares, Inc.",PNK
TYL,Technical & System Software,"Tyler Technologies, Inc.",NYQ
TYPE,Application Software,Monotype Imaging Holdings Inc.,NMS
TZOO,Internet Information Providers,Travelzoo,NMS
UA,Textile - Apparel Clothing,"Under Armour, Inc.",NYQ
UABK,Regional - Pacific Banks,United American Bank,PNK
UAL,Major Airlines,"United Continental Holdings, Inc.",NYQ
UAMY,Industrial Metals & Minerals,United States Antimony Corporation,ASE
UAN,Agricultural Chemicals,"CVR Partners, LP",NYQ
UBA,REIT - Retail,Urstadt Biddle Properties Inc.,NYQ
UBAB,Regional - Southeast Banks,"United Bancorporation of Alabama, Inc.",PNK
UBCP,Regional - Midwest Banks,"United Bancorp, Inc.",NCM
UBFO,Regional - Pacific Banks,United Security Bancshares,NMS
UBNK,Savings & Loans,"United Financial Bancorp, Inc.",NMS
UBNT,Wireless Communications,"Ubiquiti Networks, Inc.",NMS
UBOH,Money Center Banks,"United Bancshares, Inc.",NGM
UBS,Foreign Money Center Banks,UBS Group AG,NYQ
UBSH,Regional - Mid-Atlantic Banks,Union Bankshares Corporation,NMS
UBSI,Regional - Mid-Atlantic Banks,"United Bankshares, Inc.",NMS
UCBA,Savings & Loans,United Community Bancorp,NGM
UCBI,Regional - Mid-Atlantic Banks,"United Community Banks, Inc.",NMS
UCFC,Savings & Loans,United Community Financial Corp.,NMS
UCTT,Semiconductor - Specialized,"Ultra Clean Holdings, Inc.",NMS
UDR,REIT - Residential,"UDR, Inc.",NYQ
UEC,Industrial Metals & Minerals,Uranium Energy Corp.,ASE
UEEC,Medical Instruments & Supplies,"United Health Products, Inc.",PNK
UEIC,Electronic Equipment,Universal Electronics Inc.,NMS
UEPS,Business Services,"Net 1 UEPS Technologies, Inc.",NMS
UFAB,Auto Parts,"Unique Fabricating, Inc.",ASE
UFCS,Property & Casualty Insurance,"United Fire Group, Inc",NMS
UFI,Textile Industrial,"Unifi, Inc.",NYQ
UFPI,"Lumber, Wood Production","Universal Forest Products, Inc.",NMS
UFPT,Packaging & Containers,"UFP Technologies, Inc.",NCM
UFS,Paper & Paper Products,Domtar Corporation,NYQ
UG,Personal Products,"United-Guardian, Inc.",NGM
UGI,Diversified Utilities,UGI Corporation,NYQ
UGP,Oil & Gas Refining & Marketing,Ultrapar Participações S.A.,NYQ
UHAL,Rental & Leasing Services,AMERCO,NMS
UHLN,Communication Equipment,"US Highland, Inc.",PNK
UHS,Hospitals,"Universal Health Services, Inc.",NYQ
UHT,REIT - Healthcare Facilities,Universal Health Realty Income Trust,NYQ
UIFC,Regional - Pacific Banks,Uniti Financial Corporation,PNK
UIHC,Property & Casualty Insurance,United Insurance Holdings Corp.,NCM
UIS,Information Technology Services,Unisys Corporation,NYQ
UL,Personal Products,Unilever PLC,NYQ
ULBI,Industrial Electrical Equipment,Ultralife Corporation,NGM
ULGX,Medical Appliances & Equipment,"Urologix, Inc.",PNK
ULTA,"Specialty Retail, Other","Ulta Beauty, Inc.",NMS
ULTI,Internet Software & Services,"The Ultimate Software Group, Inc.",NMS
UMAM,Farm Products,Umami Sustainable Seafood Inc.,PNK
UMBF,Regional - Southwest Banks,UMB Financial Corporation,NMS
UMC,Semiconductor Equipment & Materials,United Microelectronics Corporation,NYQ
UMH,REIT - Diversified,"UMH Properties, Inc.",NYQ
UMPQ,Regional - Pacific Banks,Umpqua Holdings Corporation,NMS
UN,Personal Products,Unilever N.V.,NYQ
UNAM,Property & Casualty Insurance,Unico American Corporation,NGM
UNB,Regional - Northeast Banks,"Union Bankshares, Inc.",NGM
UNDT,Scientific & Technical Instruments,Universal Detection Technology,PNK
UNF,Textile - Apparel Clothing,UniFirst Corporation,NYQ
UNFI,Food Wholesale,"United Natural Foods, Inc.",NMS
UNH,Health Care Plans,UnitedHealth Group Incorporated,NYQ
UNM,Accident & Health Insurance,Unum Group,NYQ
UNP,Railroads,Union Pacific Corporation,NYQ
UNT,Oil & Gas Drilling & Exploration,Unit Corporation,NYQ
UNTY,Money Center Banks,Unity Bancorp Inc.,NGM
UNVR,Chemicals - Major Diversified,Univar Inc.,NYQ
UNXL,Diversified Electronics,"Uni-Pixel, Inc.",NCM
UPGI,Electronics Wholesale,"Universal Power Group, Inc.",PNK
UPL,Independent Oil & Gas,Ultra Petroleum Corp.,NMS
UPLD,Application Software,"Upland Software, Inc.",NGM
UPNT,Beverages - Soft Drinks,"Uplift Nutrition, Inc.",PNK
UPS,Air Delivery & Freight Services,"United Parcel Service, Inc.",NYQ
UQM,Auto Parts,"UQM Technologies, Inc.",ASE
URBN,Apparel Stores,"Urban Outfitters, Inc.",NMS
URG,Industrial Metals & Minerals,UR-Energy Inc.,ASE
URI,Rental & Leasing Services,"United Rentals, Inc.",NYQ
USAC,Oil & Gas Equipment & Services,"USA Compression Partners, LP",NYQ
USAE,Aerospace/Defense Products & Services,"U.S. Aerospace, Inc.",PNK
USAK,Trucking,"USA Truck, Inc.",NMS
USAP,Steel & Iron,Universal Stainless & Alloy Products Inc,NMS
USAT,Technical & System Software,"USA Technologies, Inc.",NGM
USB,Regional - Midwest Banks,U.S. Bancorp,NYQ
USBL,Conglomerates,"United States Basketball League, Inc.",PNK
USCR,General Building Materials,"U.S. Concrete, Inc.",NCM
USCS,Gold,USCorp,PNK
USDP,Railroads,USD Partners LP,NYQ
USEG,Independent Oil & Gas,U.S. Energy Corp.,NCM
USG,General Building Materials,USG Corporation,NYQ
USLM,General Building Materials,"United States Lime & Minerals, Inc.",NMS
USM,Wireless Communications,United States Cellular Corporation,NYQ
USNA,Drug Related Products,"USANA Health Sciences, Inc.",NYQ
USNU,Specialized Health Services,"U.S. Neurosurgical Holdings, Inc.",PNK
USPH,Specialized Health Services,"U.S. Physical Therapy, Inc.",NYQ
USPR,Industrial Metals & Minerals,"U.S. Precious Metals, Inc.",PNK
UTGN,Life Insurance,"UTG, Inc.",PNK
UTHR,Drug Manufacturers - Other,United Therapeutics Corporation,NMS
UTI,Education & Training Services,"Universal Technical Institute, Inc.",NYQ
UTL,Diversified Utilities,Unitil Corporation,NYQ
UTMD,Medical Instruments & Supplies,"Utah Medical Products, Inc.",NMS
UTMR,Conglomerates,"Ultimate Rack, Inc.",PNK
UTSI,Wireless Communications,UTStarcom Holdings Corp.,NMS
UTX,Aerospace/Defense Products & Services,United Technologies Corporation,NYQ
UUU,Security & Protection Services,"Universal Security Instruments, Inc.",ASE
UVE,Property & Casualty Insurance,"Universal Insurance Holdings, Inc.",NYQ
UVFT,Pollution & Treatment Controls,"UV Flu Technologies, Inc.",PNK
UVSP,Regional - Northeast Banks,Univest Corporation of Pennsylvania,NMS
UVV,"Tobacco Products, Other",Universal Corporation,NYQ
UWN,Resorts & Casinos,"Nevada Gold & Casinos, Inc.",ASE
V,Credit Services,Visa Inc.,NYQ
VABK,Regional - Mid-Atlantic Banks,Virginia National Bankshares Corporation,PNK
VAC,Resorts & Casinos,Marriott Vacations Worldwide Corporation,NYQ
VALE,Industrial Metals & Minerals,Vale S.A.,NYQ
VALU,Publishing - Periodicals,"Value Line, Inc.",NCM
VALV,Industrial Equipment Wholesale,"Shengkai Innovations, Inc.",PNK
VAR,Medical Appliances & Equipment,"Varian Medical Systems, Inc.",NYQ
VASO,Medical Appliances & Equipment,Vaso Corporation,PNK
VBFC,Regional - Mid-Atlantic Banks,Village Bank and Trust Financial Corp.,NCM
VBIV,Biotechnology,VBI Vaccines Inc.,NCM
VBTX,Regional - Southwest Banks,"Veritex Holdings, Inc.",NGM
VC,Auto Parts,Visteon Corporation,NYQ
VCEL,Biotechnology,Vericel Corporation,NCM
VCMG,Conglomerates,"Veracity Management Global, Inc.",PNK
VCO,Beverages - Brewers,Viña Concha y Toro S.A.,NYQ
VCRA,Communication Equipment,"Vocera Communications, Inc.",NYQ
VCSY,Application Software,Vertical Computer Systems Inc.,PNK
VCYT,Biotechnology,"Veracyte, Inc.",NGM
VDSI,Security Software & Services,"VASCO Data Security International, Inc.",NCM
VDTH,CATV Systems,Videocon d2h Limited,NMS
VEC,Business Services,"Vectrus, Inc.",NYQ
VECO,Semiconductor Equipment & Materials,Veeco Instruments Inc.,NMS
VEEV,Healthcare Information Services,Veeva Systems Inc.,NYQ
VEND,Advertising Agencies,"Generation Next Franchise Brands, Inc.",PNK
VET,Oil & Gas Drilling & Exploration,Vermilion Energy Inc.,NYQ
VFC,Textile - Apparel Clothing,V.F. Corporation,NYQ
VG,Diversified Communication Services,Vonage Holdings Corp.,NYQ
VGR,Cigarettes,Vector Group Ltd.,NYQ
VGREF,Business Services,VIASPACE Green Energy Inc.,PNK
VGTL,Networking & Communication Devices,"VGTel, Inc.",PNK
VGZ,Gold,Vista Gold Corp.,ASE
VHC,Internet Software & Services,VirnetX Holding Corp,ASE
VHI,Chemicals - Major Diversified,"Valhi, Inc.",NYQ
VIAB,Entertainment - Diversified,"Viacom, Inc.",NMS
VIAV,Communication Equipment,Viavi Solutions Inc.,NMS
VICA,Medical Appliances & Equipment,HCi VioCare,PNK
VICL,Biotechnology,Vical Incorporated,NCM
VICR,Diversified Electronics,Vicor Corporation,NMS
VIDE,Computer Peripherals,Video Display Corporation,PNK
VII,Security Software & Services,"Vicon Industries, Inc.",ASE
VIPS,Catalog & Mail Order Houses,Vipshop Holdings Limited,NYQ
VIRC,Business Equipment,Virco Mfg. Corporation,NGM
VIRT,Investment Brokerage - National,"Virtu Financial, Inc.",NMS
VISI,Staffing & Outsourcing Services,"Volt Information Sciences, Inc.",ASE
VIV,Wireless Communications,Telefônica Brasil S.A.,NYQ
VIVO,Diagnostic Substances,"Meridian Bioscience, Inc.",NMS
VIZC,Marketing Services,"VizConnect, Inc.",PNK
VJET,Computer Peripherals,Voxeljet AG,NYQ
VKTX,Biotechnology,"Viking Therapeutics, Inc.",NCM
VLDI,Security Software & Services,Validian Corporation,PNK
VLGEA,Grocery Stores,"Village Super Market, Inc.",NMS
VLO,Oil & Gas Refining & Marketing,Valero Energy Corporation,NYQ
VLP,Oil & Gas Pipelines,Valero Energy Partners LP,NYQ
VLRS,Major Airlines,"Controladora Vuela Compañía de Aviación, S.A.B. de C.V.",NYQ
VLTC,Diversified Communication Services,Voltari Corporation,PNK
VLY,Regional - Northeast Banks,Valley National Bancorp,NYQ
VMC,General Building Materials,Vulcan Materials Company,NYQ
VMI,Metal Fabrication,"Valmont Industries, Inc.",NYQ
VMRI,Computer Peripherals,"Valmie Resources, Inc.",PNK
VMW,Technical & System Software,"VMware, Inc.",NYQ
VNCE,Textile - Apparel Clothing,Vince Holding Corp.,NYQ
VNDA,Biotechnology,Vanda Pharmaceuticals Inc.,NGM
VNET,Information Technology Services,"21Vianet Group, Inc.",NMS
VNO,REIT - Diversified,Vornado Realty Trust,NYQ
VNOM,Independent Oil & Gas,Viper Energy Partners LP,NMS
VNRX,Medical Laboratories & Research,VolitionRx Limited,ASE
VNTV,Business Services,"Vantiv, Inc.",NYQ
VOC,Independent Oil & Gas,VOC Energy Trust,NYQ
VODG,Biotechnology,"Vitro Diagnostics, Inc.",PNK
VOIL,Independent Oil & Gas,Virtus Oil and Gas Corp.,PNK
VOXX,Auto Parts,VOXX International Corporation,NMS
VOYA,Asset Management,"Voya Financial, Inc.",NYQ
VPG,Scientific & Technical Instruments,"Vishay Precision Group, Inc.",NYQ
VR,Property & Casualty Insurance,"Validus Holdings, Ltd.",NYQ
VRA,Textile - Apparel Footwear & Accessories,"Vera Bradley, Inc.",NMS
VRAY,Medical Appliances & Equipment,"ViewRay, Inc.",NGM
VRCV,Industrial Metals & Minerals,"Varca Ventures, Inc.",PNK
VRDR,Industrial Metals & Minerals,"Verde Resources, Inc.",PNK
VRHD,Diversified Investments,"VR Holdings, Inc.",PNK
VRML,Diagnostic Substances,"Vermillion, Inc.",NCM
VRNS,Technical & System Software,"Varonis Systems, Inc.",NMS
VRNT,Business Software & Services,Verint Systems Inc.,NMS
VRSK,Business Services,"Verisk Analytics, Inc.",NMS
VRSN,Internet Information Providers,"VeriSign, Inc.",NMS
VRTA,Mortgage Investment,"Vestin Realty Mortgage I, Inc",PNK
VRTB,Mortgage Investment,"Vestin Realty Mortgage II, Inc.",PNK
VRTS,Asset Management,"Virtus Investment Partners, Inc.",NMS
VRTT,Medical Laboratories & Research,Viatar CTC Solutions Inc.,PNK
VRTU,Information Technology Services,Virtusa Corporation,NMS
VRTV,Packaging & Containers,Veritiv Corporation,NYQ
VRTX,Biotechnology,Vertex Pharmaceuticals Incorporated,NMS
VRX,Drug Delivery,"Valeant Pharmaceuticals International, Inc.",NYQ
VSAR,Drugs - Generic,"Versartis, Inc.",NMS
VSAT,Communication Equipment,"ViaSat, Inc.",NMS
VSBN,Regional - Northeast Banks,"VSB Bancorp, Inc.",PNK
VSEC,Technical Services,VSE Corporation,NMS
VSH,Semiconductor - Broad Line,"Vishay Intertechnology, Inc.",NYQ
VSI,"Specialty Retail, Other","Vitamin Shoppe, Inc.",NYQ
VSLR,Semiconductor - Specialized,"Vivint Solar, Inc.",NYQ
VSMR,Application Software,Verify Smart Corp.,PNK
VSR,Technical Services,"Versar, Inc.",ASE
VSST,Diversified Communication Services,"Voice Assist, Inc.",PNK
VSTM,Biotechnology,"Verastem, Inc.",NGM
VSTO,Sporting Goods,Vista Outdoor Inc.,NYQ
VSUL,Medical Appliances & Equipment,"Visualant, Inc.",PNK
VTL,Biotechnology,"Vital Therapies, Inc.",NMS
VTNR,Waste Management,"Vertex Energy, Inc.",NCM
VTR,REIT - Healthcare Facilities,"Ventas, Inc.",NYQ
VTTI,Oil & Gas Equipment & Services,VTTI Energy Partners LP,NYQ
VUOC,Home Furnishings & Fixtures,Vu1 Corporation,PNK
VUZI,Electronic Equipment,Vuzix Corporation,NCM
VVC,Diversified Utilities,Vectren Corporation,NYQ
VVI,Business Services,Viad Corp,NYQ
VVIT,Electric Utilities,"Vista International Technologies, Inc.",PNK
VVUS,Biotechnology,"VIVUS, Inc.",NMS
VYST,Rubber & Plastics,Vystar Corporation,PNK
VZ,Telecom Services - Domestic,Verizon Communications Inc.,NYQ
W,Catalog & Mail Order Houses,Wayfair Inc.,NYQ
WAB,Railroads,Westinghouse Air Brake Technologies Corporation,NYQ
WABC,Regional - Pacific Banks,Westamerica Bancorporation,NMS
WAC,Mortgage Investment,Walter Investment Management Corp.,NYQ
WAFD,Savings & Loans,"Washington Federal, Inc.",NMS
WAGE,Management Services,"WageWorks, Inc.",NYQ
WAIR,Industrial Equipment Wholesale,"Wesco Aircraft Holdings, Inc.",NYQ
WAL,Regional - Pacific Banks,Western Alliance Bancorporation,NYQ
WASH,Regional - Northeast Banks,"Washington Trust Bancorp, Inc.",NMS
WAT,Medical Instruments & Supplies,Waters Corporation,NYQ
WATT,Electronic Equipment,Energous Corporation,NCM
WAYN,Savings & Loans,"Wayne Savings Bancshares, Inc.",NGM
WB,Internet Information Providers,Weibo Corporation,NMS
WBA,Drug Stores,"Walgreens Boots Alliance, Inc.",NMS
